1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
-0.022674,-0.0225296,-0.0236849,-0.0229628,-0.0213742,-0.0255624,-0.0233961,-0.0275843,-0.0212298,-0.0248403,-0.0236849,-0.0287396,-0.0220963,-0.0239738,-0.0220963,-0.0241182,-0.0235405,-0.0246959,-0.0223851,-0.0236849,-0.01993,-0.0197856,-0.0189191,-0.0219519,-0.0200744,-0.0186302,-0.01993,-0.0186302,-0.0192079,-0.0193523,-0.0210854,-0.0203633,-0.0202188,-0.0164639,-0.0193523,-0.0200744,-0.0197856,-0.0193523,-0.0192079,-0.0193523,-0.0167527,-0.0167527,-0.0168972,-0.0101094,-0.0268622,-0.01993,-0.0180525,-0.0220963,-0.0167527,-0.0251291,-0.0170416,-0.0101094,-0.0140088,-0.0164639,-0.0167527,-0.0194967,-0.012709,-0.01993,-0.0147309,-0.0167527,-0.0212298,-0.0168972,-0.0251291,-0.0103983,-0.0213742,-0.0194967,-0.0210854,-0.0194967,-0.0111204,-0.012709,-0.012709,-0.0105427,-0.0246959,-0.0246959,-0.0174748,-0.00779869,-0.00909847,-0.0141532,-0.0267177,-0.0138643,-0.015453,-0.0137199,-0.0179081,-0.011698,-0.0137199,-0.0135755,-0.0119869,-0.0168972,-0.0153085,-0.0141532,-0.0103983,-0.0140088,-0.0135755,-0.0142976,-0.0170416,-0.0170416,-0.012709,-0.0132867,-0.0161751,-0.0128534,-0.0228184,-0.0192079,-0.021663,-0.0177637,-0.0190635,-0.01993,-0.0183414,-0.0190635,-0.0203633,-0.0174748,-0.0170416,-0.0157418,-0.0183414,-0.0173304,-0.0184858,-0.0158862,-0.0148753,-0.0177637,-0.0158862,-0.015453
-0.0220963,-0.0225296,-0.024407,-0.022674,-0.0210854,-0.0255624,-0.0233961,-0.0275843,-0.0209409,-0.0245514,-0.0238293,-0.028884,-0.0213742,-0.0233961,-0.022674,-0.0248403,-0.0238293,-0.0248403,-0.0218075,-0.0232517,-0.0202188,-0.0197856,-0.0192079,-0.0219519,-0.0200744,-0.0187746,-0.0197856,-0.0189191,-0.0194967,-0.0193523,-0.0212298,-0.0209409,-0.0203633,-0.0166083,-0.0193523,-0.01993,-0.0205077,-0.0194967,-0.0194967,-0.0194967,-0.0168972,-0.0168972,-0.0161751,-0.0105427,-0.0270066,-0.0203633,-0.0181969,-0.0215186,-0.0161751,-0.0251291,-0.0177637,-0.0111204,-0.0135755,-0.0180525,-0.0166083,-0.0196412,-0.0131422,-0.0205077,-0.0142976,-0.0167527,-0.0212298,-0.0138643,-0.0258512,-0.0103983,-0.021663,-0.0197856,-0.0193523,-0.0193523,-0.00982058,-0.012709,-0.012709,-0.0109759,-0.0251291,-0.0251291,-0.0187746,-0.00707659,-0.00953174,-0.0140088,-0.0259956,-0.0142976,-0.0151641,-0.0137199,-0.0179081,-0.0118425,-0.0145864,-0.0135755,-0.0112648,-0.0164639,-0.0155974,-0.0142976,-0.0105427,-0.0141532,-0.0138643,-0.014442,-0.0173304,-0.0174748,-0.0131422,-0.0132867,-0.0164639,-0.0124201,-0.0223851,-0.0192079,-0.0212298,-0.0177637,-0.0190635,-0.0193523,-0.0180525,-0.0186302,-0.0192079,-0.0161751,-0.0164639,-0.0150197,-0.0179081,-0.017186,-0.0180525,-0.0155974,-0.0140088,-0.017186,-0.0150197,-0.0151641
-0.0222407,-0.0223851,-0.0241182,-0.0228184,-0.0209409,-0.025418,-0.022674,-0.0274398,-0.0200744,-0.0235405,-0.0232517,-0.0284508,-0.0205077,-0.0232517,-0.0223851,-0.0246959,-0.0235405,-0.0251291,-0.0213742,-0.0223851,-0.0206521,-0.0197856,-0.0186302,-0.021663,-0.0202188,-0.0186302,-0.0197856,-0.0187746,-0.0192079,-0.0190635,-0.0210854,-0.0206521,-0.0200744,-0.0174748,-0.0193523,-0.0202188,-0.01993,-0.0202188,-0.0197856,-0.0194967,-0.0167527,-0.0179081,-0.0161751,-0.0118425,-0.027151,-0.0209409,-0.0187746,-0.0203633,-0.015453,-0.024407,-0.0193523,-0.0118425,-0.0134311,-0.0192079,-0.0163195,-0.0197856,-0.0134311,-0.0206521,-0.0141532,-0.0167527,-0.0213742,-0.0114092,-0.0270066,-0.0108315,-0.0215186,-0.0193523,-0.0189191,-0.0187746,-0.00895405,-0.012709,-0.012709,-0.011698,-0.0257068,-0.0257068,-0.0200744,-0.00750985,-0.00982058,-0.0141532,-0.0257068,-0.0147309,-0.0153085,-0.0138643,-0.0184858,-0.0115536,-0.0153085,-0.0135755,-0.011698,-0.0158862,-0.0167527,-0.0142976,-0.0109759,-0.0145864,-0.0140088,-0.0151641,-0.017186,-0.0170416,-0.0135755,-0.0137199,-0.0158862,-0.012709,-0.0220963,-0.0190635,-0.0210854,-0.0176193,-0.0183414,-0.0192079,-0.0176193,-0.0181969,-0.0174748,-0.0155974,-0.0157418,-0.0147309,-0.0167527,-0.0166083,-0.0170416,-0.0148753,-0.0132867,-0.0163195,-0.014442,-0.0142976
-0.0220963,-0.0218075,-0.0241182,-0.0222407,-0.0203633,-0.0246959,-0.0220963,-0.0270066,-0.0193523,-0.0228184,-0.0231072,-0.0281619,-0.0202188,-0.0229628,-0.0223851,-0.024407,-0.0236849,-0.024407,-0.0212298,-0.021663,-0.0206521,-0.0196412,-0.0189191,-0.0218075,-0.0200744,-0.0187746,-0.0202188,-0.0187746,-0.0197856,-0.01993,-0.0206521,-0.0205077,-0.0203633,-0.0180525,-0.0205077,-0.0202188,-0.01993,-0.0205077,-0.0197856,-0.0194967,-0.0166083,-0.0183414,-0.0164639,-0.0131422,-0.0272954,-0.0206521,-0.0190635,-0.0190635,-0.0142976,-0.0242626,-0.0205077,-0.012709,-0.0132867,-0.0212298,-0.0160306,-0.0194967,-0.0138643,-0.0202188,-0.0135755,-0.0167527,-0.0210854,-0.00852079,-0.0277287,-0.0111204,-0.0213742,-0.0186302,-0.0181969,-0.0174748,-0.00837637,-0.0131422,-0.0131422,-0.011698,-0.0257068,-0.0257068,-0.0210854,-0.00736543,-0.009965,-0.0131422,-0.0249847,-0.0155974,-0.015453,-0.0138643,-0.0189191,-0.012709,-0.0163195,-0.0137199,-0.0124201,-0.0157418,-0.0166083,-0.0142976,-0.0115536,-0.0142976,-0.0137199,-0.0151641,-0.0173304,-0.0174748,-0.0142976,-0.0134311,-0.0161751,-0.0129978,-0.0219519,-0.0190635,-0.0207965,-0.0176193,-0.0187746,-0.0181969,-0.0163195,-0.0177637,-0.0168972,-0.0151641,-0.0148753,-0.0141532,-0.0164639,-0.015453,-0.0160306,-0.0138643,-0.0125646,-0.0157418,-0.0142976,-0.0134311
-0.0210854,-0.0209409,-0.0242626,-0.0223851,-0.0194967,-0.0235405,-0.0213742,-0.0268622,-0.0194967,-0.0218075,-0.022674,-0.0281619,-0.0193523,-0.0220963,-0.0222407,-0.0242626,-0.0239738,-0.0239738,-0.0203633,-0.0219519,-0.0207965,-0.0203633,-0.0187746,-0.0215186,-0.0202188,-0.0189191,-0.0205077,-0.0189191,-0.0200744,-0.0193523,-0.0213742,-0.0210854,-0.0207965,-0.0183414,-0.0212298,-0.0205077,-0.0203633,-0.0207965,-0.0196412,-0.0194967,-0.0167527,-0.0189191,-0.0166083,-0.0141532,-0.0274398,-0.0209409,-0.0192079,-0.0181969,-0.0132867,-0.0248403,-0.0213742,-0.0134311,-0.0125646,-0.0238293,-0.0157418,-0.0193523,-0.0147309,-0.0200744,-0.0129978,-0.0160306,-0.0213742,-0.00606565,-0.0275843,-0.0109759,-0.0207965,-0.0180525,-0.0173304,-0.017186,-0.00852079,-0.0132867,-0.0132867,-0.0119869,-0.0259956,-0.0259956,-0.0223851,-0.00693217,-0.0106871,-0.0135755,-0.0248403,-0.0157418,-0.0160306,-0.0147309,-0.0193523,-0.012709,-0.0164639,-0.0134311,-0.0138643,-0.0157418,-0.0163195,-0.0138643,-0.0118425,-0.0151641,-0.0141532,-0.0153085,-0.017186,-0.0173304,-0.0150197,-0.0129978,-0.0160306,-0.0137199,-0.0213742,-0.0197856,-0.0200744,-0.0181969,-0.0190635,-0.0173304,-0.0155974,-0.0161751,-0.0164639,-0.0150197,-0.0140088,-0.0128534,-0.0161751,-0.0153085,-0.0150197,-0.0134311,-0.0115536,-0.015453,-0.0142976,-0.0138643
-0.0200744,-0.0200744,-0.0235405,-0.0220963,-0.0193523,-0.0228184,-0.0215186,-0.0264289,-0.0190635,-0.0212298,-0.0222407,-0.0280175,-0.0189191,-0.0218075,-0.0215186,-0.0236849,-0.0232517,-0.0236849,-0.01993,-0.0212298,-0.0206521,-0.0206521,-0.0186302,-0.0213742,-0.0200744,-0.0186302,-0.0206521,-0.0183414,-0.0197856,-0.0194967,-0.0210854,-0.0212298,-0.0209409,-0.0184858,-0.0202188,-0.0200744,-0.0196412,-0.01993,-0.0194967,-0.0190635,-0.017186,-0.0194967,-0.0170416,-0.015453,-0.0268622,-0.0215186,-0.0196412,-0.0177637,-0.0135755,-0.0246959,-0.0212298,-0.014442,-0.0124201,-0.0257068,-0.0158862,-0.0184858,-0.0157418,-0.0205077,-0.0129978,-0.0164639,-0.0218075,-0.00433261,-0.0274398,-0.011698,-0.0200744,-0.0174748,-0.0166083,-0.0155974,-0.00765427,-0.0132867,-0.0132867,-0.011698,-0.0258512,-0.0258512,-0.0231072,-0.00693217,-0.011698,-0.0137199,-0.0232517,-0.0161751,-0.0157418,-0.0148753,-0.0200744,-0.0128534,-0.0166083,-0.0132867,-0.0142976,-0.0155974,-0.0161751,-0.0147309,-0.0122757,-0.0160306,-0.0142976,-0.0155974,-0.0174748,-0.0173304,-0.0151641,-0.0137199,-0.0161751,-0.0138643,-0.0215186,-0.0192079,-0.0196412,-0.0177637,-0.0187746,-0.0168972,-0.0148753,-0.0157418,-0.015453,-0.014442,-0.0134311,-0.0128534,-0.0157418,-0.0148753,-0.014442,-0.0128534,-0.0112648,-0.0148753,-0.0132867,-0.012709
-0.0194967,-0.0193523,-0.0231072,-0.0213742,-0.0181969,-0.0215186,-0.0212298,-0.0261401,-0.0184858,-0.0209409,-0.0210854,-0.0265733,-0.0177637,-0.0213742,-0.0205077,-0.0233961,-0.0228184,-0.0229628,-0.0196412,-0.0209409,-0.0197856,-0.0200744,-0.0184858,-0.0213742,-0.0200744,-0.0194967,-0.0209409,-0.0177637,-0.01993,-0.0190635,-0.0203633,-0.021663,-0.0212298,-0.0184858,-0.0200744,-0.0200744,-0.0196412,-0.0190635,-0.0190635,-0.0193523,-0.0168972,-0.0206521,-0.0174748,-0.0160306,-0.0264289,-0.0215186,-0.0192079,-0.0166083,-0.0132867,-0.0245514,-0.021663,-0.0158862,-0.0124201,-0.027151,-0.0161751,-0.0180525,-0.0160306,-0.0206521,-0.0124201,-0.0168972,-0.0220963,-0.00317725,-0.0272954,-0.012709,-0.0192079,-0.0164639,-0.0157418,-0.0142976,-0.00707659,-0.0142976,-0.0142976,-0.0121313,-0.0264289,-0.0264289,-0.0246959,-0.00635449,-0.012709,-0.0135755,-0.0220963,-0.0157418,-0.0160306,-0.0148753,-0.0205077,-0.0135755,-0.0174748,-0.014442,-0.0141532,-0.0160306,-0.0163195,-0.0151641,-0.0128534,-0.017186,-0.0148753,-0.0163195,-0.0173304,-0.0167527,-0.015453,-0.0141532,-0.0167527,-0.014442,-0.0206521,-0.0187746,-0.0186302,-0.0177637,-0.0183414,-0.0167527,-0.014442,-0.0153085,-0.0151641,-0.0140088,-0.0129978,-0.0115536,-0.0148753,-0.014442,-0.0140088,-0.012709,-0.0112648,-0.014442,-0.0129978,-0.0124201
-0.0192079,-0.0181969,-0.0231072,-0.0203633,-0.0174748,-0.0205077,-0.0209409,-0.0261401,-0.0176193,-0.0203633,-0.0200744,-0.0255624,-0.0167527,-0.0207965,-0.0202188,-0.0235405,-0.0222407,-0.0225296,-0.0190635,-0.01993,-0.01993,-0.0197856,-0.0183414,-0.0206521,-0.01993,-0.0189191,-0.0202188,-0.0176193,-0.01993,-0.0189191,-0.0205077,-0.0209409,-0.0212298,-0.0183414,-0.0205077,-0.0196412,-0.0196412,-0.0190635,-0.0190635,-0.0190635,-0.0160306,-0.0213742,-0.0168972,-0.0166083,-0.0264289,-0.0219519,-0.0192079,-0.0155974,-0.0124201,-0.0241182,-0.0225296,-0.0173304,-0.0125646,-0.0278731,-0.0166083,-0.0181969,-0.0168972,-0.0212298,-0.0125646,-0.017186,-0.0220963,-0.00158862,-0.0270066,-0.0128534,-0.0189191,-0.015453,-0.0148753,-0.0140088,-0.00693217,-0.0150197,-0.0150197,-0.0128534,-0.0264289,-0.0264289,-0.025418,-0.00664333,-0.0135755,-0.0132867,-0.0207965,-0.0157418,-0.0163195,-0.0158862,-0.0210854,-0.0137199,-0.0177637,-0.0147309,-0.0147309,-0.0160306,-0.0167527,-0.0155974,-0.0134311,-0.0183414,-0.0148753,-0.0164639,-0.0174748,-0.0168972,-0.0155974,-0.0138643,-0.0168972,-0.014442,-0.0206521,-0.0183414,-0.0186302,-0.0176193,-0.0184858,-0.0166083,-0.0129978,-0.0151641,-0.0141532,-0.0141532,-0.012709,-0.011698,-0.014442,-0.0140088,-0.0138643,-0.0122757,-0.0114092,-0.0140088,-0.0129978,-0.0124201
-0.0190635,-0.0173304,-0.0229628,-0.0197856,-0.0166083,-0.0192079,-0.0200744,-0.0252735,-0.0168972,-0.0197856,-0.0190635,-0.0258512,-0.0158862,-0.01993,-0.0192079,-0.0232517,-0.0218075,-0.0215186,-0.0186302,-0.0200744,-0.0203633,-0.0194967,-0.0180525,-0.0203633,-0.0192079,-0.0184858,-0.0194967,-0.0173304,-0.0197856,-0.0183414,-0.0209409,-0.0207965,-0.0206521,-0.0183414,-0.0206521,-0.0187746,-0.0193523,-0.0190635,-0.0192079,-0.0196412,-0.0160306,-0.0220963,-0.0170416,-0.0180525,-0.025418,-0.0231072,-0.0196412,-0.0151641,-0.0118425,-0.0238293,-0.0228184,-0.0181969,-0.0121313,-0.028884,-0.0168972,-0.0177637,-0.0170416,-0.0215186,-0.0122757,-0.017186,-0.0225296,-0.00028884,-0.0267177,-0.0131422,-0.0177637,-0.0142976,-0.0147309,-0.0131422,-0.00664333,-0.0157418,-0.0157418,-0.0134311,-0.0255624,-0.0255624,-0.0259956,-0.00722101,-0.0142976,-0.012709,-0.0190635,-0.0163195,-0.0166083,-0.0158862,-0.021663,-0.0141532,-0.0180525,-0.0151641,-0.0164639,-0.0160306,-0.017186,-0.0160306,-0.0137199,-0.0184858,-0.0157418,-0.0168972,-0.0179081,-0.0176193,-0.0166083,-0.0148753,-0.0170416,-0.0151641,-0.0194967,-0.0176193,-0.0180525,-0.0164639,-0.0179081,-0.0158862,-0.0131422,-0.0151641,-0.0141532,-0.0147309,-0.0132867,-0.0114092,-0.0141532,-0.0122757,-0.0134311,-0.0125646,-0.0112648,-0.0135755,-0.0128534,-0.0121313
-0.0187746,-0.0167527,-0.0218075,-0.0184858,-0.0158862,-0.0184858,-0.0190635,-0.0248403,-0.0164639,-0.0189191,-0.0184858,-0.0259956,-0.015453,-0.0193523,-0.0177637,-0.022674,-0.0215186,-0.0203633,-0.017186,-0.0184858,-0.0205077,-0.0190635,-0.0177637,-0.0206521,-0.0193523,-0.0187746,-0.0194967,-0.0173304,-0.0190635,-0.0184858,-0.0210854,-0.0202188,-0.01993,-0.0186302,-0.01993,-0.0186302,-0.0193523,-0.0193523,-0.0197856,-0.0196412,-0.0161751,-0.022674,-0.0174748,-0.0192079,-0.024407,-0.0225296,-0.0197856,-0.0137199,-0.0111204,-0.0232517,-0.0235405,-0.0187746,-0.011698,-0.029895,-0.0168972,-0.0174748,-0.0180525,-0.0207965,-0.0112648,-0.0173304,-0.0225296,0.000722101,-0.0267177,-0.0140088,-0.017186,-0.0135755,-0.0138643,-0.0125646,-0.00649891,-0.0163195,-0.0163195,-0.0145864,-0.0252735,-0.0252735,-0.0258512,-0.00794311,-0.0150197,-0.0131422,-0.0174748,-0.0164639,-0.0168972,-0.0158862,-0.0219519,-0.0148753,-0.0184858,-0.0163195,-0.017186,-0.0158862,-0.0174748,-0.0166083,-0.0145864,-0.0190635,-0.0160306,-0.0170416,-0.0184858,-0.0179081,-0.0173304,-0.0153085,-0.0176193,-0.0155974,-0.0186302,-0.0170416,-0.0177637,-0.0164639,-0.0176193,-0.0157418,-0.0132867,-0.0148753,-0.0145864,-0.0147309,-0.0140088,-0.0111204,-0.0137199,-0.0124201,-0.0125646,-0.0119869,-0.0115536,-0.0129978,-0.0132867,-0.012709
-0.0177637,-0.0157418,-0.0213742,-0.0181969,-0.0153085,-0.0179081,-0.0179081,-0.0242626,-0.0164639,-0.0177637,-0.0176193,-0.0251291,-0.014442,-0.0190635,-0.017186,-0.0219519,-0.0202188,-0.0196412,-0.0166083,-0.0174748,-0.0209409,-0.0189191,-0.0184858,-0.0205077,-0.0190635,-0.0184858,-0.0196412,-0.017186,-0.0186302,-0.0173304,-0.0207965,-0.0203633,-0.0200744,-0.0181969,-0.0197856,-0.0189191,-0.0189191,-0.0189191,-0.0196412,-0.0194967,-0.0164639,-0.0228184,-0.0174748,-0.0209409,-0.0242626,-0.0220963,-0.0196412,-0.0132867,-0.0111204,-0.0225296,-0.0239738,-0.0200744,-0.0111204,-0.0304727,-0.0173304,-0.0168972,-0.0186302,-0.0197856,-0.0106871,-0.0174748,-0.0220963,0.00173304,-0.0264289,-0.0147309,-0.017186,-0.0134311,-0.0134311,-0.011698,-0.00765427,-0.0167527,-0.0167527,-0.015453,-0.0239738,-0.0239738,-0.0258512,-0.00895405,-0.0166083,-0.0134311,-0.0163195,-0.0167527,-0.0176193,-0.0166083,-0.0225296,-0.015453,-0.0187746,-0.017186,-0.0177637,-0.0167527,-0.0183414,-0.0166083,-0.0151641,-0.0193523,-0.0167527,-0.0174748,-0.0192079,-0.0181969,-0.0183414,-0.0150197,-0.0181969,-0.0158862,-0.0181969,-0.0163195,-0.0173304,-0.0161751,-0.0174748,-0.0155974,-0.0132867,-0.014442,-0.0145864,-0.0147309,-0.0134311,-0.0115536,-0.012709,-0.0125646,-0.0128534,-0.0119869,-0.0118425,-0.0135755,-0.012709,-0.0128534
-0.0168972,-0.0153085,-0.0206521,-0.0176193,-0.0148753,-0.0163195,-0.0174748,-0.0231072,-0.015453,-0.0173304,-0.017186,-0.0241182,-0.0142976,-0.0181969,-0.0161751,-0.0206521,-0.0190635,-0.0184858,-0.0163195,-0.017186,-0.0210854,-0.0183414,-0.0180525,-0.0200744,-0.0190635,-0.0186302,-0.0196412,-0.0168972,-0.0180525,-0.0166083,-0.0196412,-0.0196412,-0.0197856,-0.0177637,-0.0197856,-0.0189191,-0.0186302,-0.0186302,-0.0194967,-0.0197856,-0.0168972,-0.0231072,-0.017186,-0.0219519,-0.0233961,-0.0218075,-0.0189191,-0.0124201,-0.0108315,-0.0218075,-0.0236849,-0.0207965,-0.0115536,-0.0314836,-0.0166083,-0.0164639,-0.0183414,-0.0196412,-0.0114092,-0.0177637,-0.0215186,0.0021663,-0.0255624,-0.0161751,-0.0166083,-0.0129978,-0.0132867,-0.0108315,-0.00852079,-0.0181969,-0.0181969,-0.0164639,-0.0229628,-0.0229628,-0.0261401,-0.00953174,-0.0173304,-0.0142976,-0.0148753,-0.0173304,-0.0183414,-0.0173304,-0.0232517,-0.0157418,-0.0189191,-0.017186,-0.0176193,-0.017186,-0.0193523,-0.0168972,-0.0160306,-0.0202188,-0.0174748,-0.017186,-0.0194967,-0.0186302,-0.0192079,-0.0158862,-0.0186302,-0.0163195,-0.0177637,-0.0160306,-0.0170416,-0.0161751,-0.0164639,-0.0153085,-0.0129978,-0.0140088,-0.0150197,-0.0138643,-0.0132867,-0.0115536,-0.0124201,-0.012709,-0.0128534,-0.0121313,-0.0119869,-0.0129978,-0.0124201,-0.0121313
-0.015453,-0.0147309,-0.0197856,-0.0163195,-0.0134311,-0.0158862,-0.017186,-0.0225296,-0.014442,-0.0164639,-0.0163195,-0.0233961,-0.0135755,-0.0168972,-0.0151641,-0.01993,-0.0190635,-0.0177637,-0.0157418,-0.0158862,-0.0202188,-0.0183414,-0.0181969,-0.01993,-0.0184858,-0.0174748,-0.0194967,-0.0170416,-0.0177637,-0.0158862,-0.0190635,-0.0190635,-0.0194967,-0.017186,-0.0196412,-0.0184858,-0.0187746,-0.0186302,-0.0190635,-0.0190635,-0.0164639,-0.0233961,-0.0177637,-0.0235405,-0.022674,-0.0213742,-0.0181969,-0.0121313,-0.0105427,-0.0213742,-0.0235405,-0.0219519,-0.0112648,-0.0311948,-0.0174748,-0.0163195,-0.0190635,-0.0193523,-0.011698,-0.0179081,-0.0209409,0.00245514,-0.0249847,-0.0174748,-0.0166083,-0.012709,-0.0128534,-0.0106871,-0.00909847,-0.0189191,-0.0189191,-0.0173304,-0.0218075,-0.0218075,-0.0255624,-0.0102538,-0.0180525,-0.0145864,-0.0134311,-0.017186,-0.0192079,-0.0176193,-0.0232517,-0.0158862,-0.0193523,-0.0173304,-0.0180525,-0.0167527,-0.0196412,-0.0174748,-0.0164639,-0.0206521,-0.0183414,-0.0174748,-0.0200744,-0.0174748,-0.0196412,-0.0170416,-0.0192079,-0.017186,-0.0173304,-0.0160306,-0.0167527,-0.0163195,-0.0158862,-0.0147309,-0.0128534,-0.0134311,-0.0134311,-0.0132867,-0.012709,-0.011698,-0.0118425,-0.012709,-0.0128534,-0.0122757,-0.0119869,-0.0125646,-0.0121313,-0.0119869
-0.0145864,-0.0141532,-0.0194967,-0.0148753,-0.0119869,-0.0150197,-0.0163195,-0.0222407,-0.0142976,-0.0158862,-0.015453,-0.0220963,-0.0128534,-0.0160306,-0.0153085,-0.0189191,-0.0187746,-0.0168972,-0.0145864,-0.0150197,-0.0196412,-0.0186302,-0.0176193,-0.0190635,-0.0187746,-0.0167527,-0.0197856,-0.0170416,-0.0181969,-0.0163195,-0.0186302,-0.0192079,-0.0184858,-0.017186,-0.0196412,-0.0170416,-0.0186302,-0.0183414,-0.0183414,-0.0179081,-0.0167527,-0.0233961,-0.0177637,-0.0239738,-0.021663,-0.021663,-0.0180525,-0.0119869,-0.009965,-0.01993,-0.0233961,-0.0228184,-0.0125646,-0.0314836,-0.017186,-0.0157418,-0.0200744,-0.0193523,-0.0118425,-0.0181969,-0.01993,0.00259956,-0.0241182,-0.0180525,-0.0163195,-0.0124201,-0.0125646,-0.0101094,-0.0101094,-0.0197856,-0.0197856,-0.0181969,-0.0202188,-0.0202188,-0.0258512,-0.0109759,-0.01993,-0.0151641,-0.0118425,-0.0176193,-0.0197856,-0.0180525,-0.0229628,-0.0158862,-0.0202188,-0.0168972,-0.0194967,-0.0170416,-0.0202188,-0.0176193,-0.017186,-0.0206521,-0.0183414,-0.0174748,-0.0207965,-0.0180525,-0.01993,-0.0167527,-0.0193523,-0.0180525,-0.017186,-0.0161751,-0.0161751,-0.0161751,-0.015453,-0.0142976,-0.012709,-0.0128534,-0.0132867,-0.0137199,-0.0128534,-0.0112648,-0.0118425,-0.0131422,-0.0131422,-0.0125646,-0.0124201,-0.0125646,-0.0121313,-0.0121313
-0.014442,-0.0135755,-0.0186302,-0.0137199,-0.0115536,-0.0141532,-0.0145864,-0.0212298,-0.0131422,-0.0151641,-0.0145864,-0.0213742,-0.012709,-0.0155974,-0.0147309,-0.0176193,-0.0179081,-0.0157418,-0.0140088,-0.0141532,-0.01993,-0.0179081,-0.0173304,-0.0183414,-0.0186302,-0.0173304,-0.0194967,-0.0167527,-0.0179081,-0.0166083,-0.0187746,-0.0196412,-0.0181969,-0.0168972,-0.01993,-0.0163195,-0.0180525,-0.0181969,-0.0179081,-0.0173304,-0.0170416,-0.0233961,-0.0173304,-0.0249847,-0.0210854,-0.021663,-0.0179081,-0.0115536,-0.0103983,-0.0190635,-0.0231072,-0.0238293,-0.0128534,-0.0307615,-0.0173304,-0.015453,-0.0207965,-0.0196412,-0.0122757,-0.0180525,-0.0193523,0.00187746,-0.0241182,-0.0186302,-0.015453,-0.0112648,-0.0122757,-0.00982058,-0.0112648,-0.021663,-0.021663,-0.0187746,-0.0200744,-0.0200744,-0.0267177,-0.0118425,-0.0207965,-0.0160306,-0.0111204,-0.0180525,-0.0197856,-0.0177637,-0.0228184,-0.0161751,-0.0209409,-0.0170416,-0.0203633,-0.0168972,-0.0197856,-0.0179081,-0.0184858,-0.0207965,-0.0193523,-0.0183414,-0.0209409,-0.0179081,-0.0210854,-0.017186,-0.0197856,-0.0192079,-0.0163195,-0.0155974,-0.0153085,-0.0161751,-0.015453,-0.014442,-0.0124201,-0.0125646,-0.0131422,-0.0140088,-0.0132867,-0.0121313,-0.011698,-0.0131422,-0.0138643,-0.0124201,-0.0125646,-0.0125646,-0.012709,-0.0121313
-0.0142976,-0.0132867,-0.0177637,-0.0134311,-0.0112648,-0.0132867,-0.0137199,-0.0196412,-0.012709,-0.014442,-0.0138643,-0.0200744,-0.0119869,-0.0148753,-0.0140088,-0.0168972,-0.0176193,-0.0147309,-0.0129978,-0.0134311,-0.01993,-0.0179081,-0.0176193,-0.0179081,-0.0179081,-0.0174748,-0.0196412,-0.0164639,-0.0179081,-0.0170416,-0.0181969,-0.0192079,-0.0180525,-0.0168972,-0.0190635,-0.0161751,-0.0168972,-0.0180525,-0.0183414,-0.0173304,-0.0160306,-0.0238293,-0.0176193,-0.0251291,-0.0203633,-0.0219519,-0.0181969,-0.0112648,-0.0103983,-0.0179081,-0.0232517,-0.0245514,-0.012709,-0.0301838,-0.0173304,-0.0150197,-0.0210854,-0.0187746,-0.0121313,-0.0177637,-0.0190635,0.00101094,-0.0238293,-0.0192079,-0.0148753,-0.0108315,-0.0118425,-0.00953174,-0.0131422,-0.0219519,-0.0219519,-0.0196412,-0.0196412,-0.0196412,-0.0261401,-0.0124201,-0.0212298,-0.0166083,-0.0109759,-0.0180525,-0.01993,-0.0180525,-0.0225296,-0.0168972,-0.0210854,-0.0176193,-0.0205077,-0.0173304,-0.0200744,-0.0180525,-0.0186302,-0.021663,-0.0202188,-0.0181969,-0.0213742,-0.0170416,-0.0215186,-0.0167527,-0.0206521,-0.0200744,-0.0150197,-0.0160306,-0.0145864,-0.0158862,-0.0161751,-0.0142976,-0.012709,-0.0128534,-0.0131422,-0.014442,-0.0129978,-0.0119869,-0.011698,-0.0137199,-0.0138643,-0.012709,-0.0132867,-0.0132867,-0.0134311,-0.0128534
